timestamp,linear_x,angular_z
1751541561.1422396,0.15000000000000002,0.0
1751541561.153081,0.15000000000000002,0.0
1751541561.1645603,0.15000000000000002,0.0
1751541561.1763628,0.15000000000000002,0.0
1751541561.1891785,0.15000000000000002,0.0
1751541561.2007737,0.15000000000000002,0.0
1751541561.212106,0.15000000000000002,0.0
1751541561.2236695,0.15000000000000002,0.0
1751541561.2359123,0.15000000000000002,0.0
1751541561.2475493,0.15000000000000002,0.0
1751541561.259793,0.15000000000000002,0.0
1751541561.2713675,0.15000000000000002,0.0
1751541561.282661,0.15000000000000002,0.0
1751541561.2938318,0.15000000000000002,0.0
1751541561.304977,0.15000000000000002,0.0
1751541561.3168433,0.15000000000000002,0.0
1751541561.3288634,0.15000000000000002,0.0
1751541561.3418498,0.15000000000000002,0.0
1751541561.3527315,0.15000000000000002,0.0
1751541561.364259,0.15000000000000002,0.0
1751541561.3754916,0.15000000000000002,0.0
1751541561.3871946,0.15000000000000002,0.0
1751541561.3991828,0.15000000000000002,0.0
1751541561.4106705,0.15000000000000002,0.0
1751541561.4147944,0.15000000000000002,-0.05
1751541561.4261606,0.15000000000000002,-0.05
1751541561.4390008,0.15000000000000002,-0.05
1751541561.450146,0.15000000000000002,-0.05
1751541561.4626772,0.15000000000000002,-0.05
1751541561.4744222,0.15000000000000002,-0.05
1751541561.4858503,0.15000000000000002,-0.05
1751541561.4971616,0.15000000000000002,-0.05
1751541561.5083535,0.15000000000000002,-0.05
1751541561.5200853,0.15000000000000002,-0.05
1751541561.5321467,0.15000000000000002,-0.05
1751541561.5455492,0.15000000000000002,-0.05
1751541561.556915,0.15000000000000002,-0.05
1751541561.5693595,0.15000000000000002,-0.05
1751541561.581153,0.15000000000000002,-0.05
1751541561.592988,0.15000000000000002,-0.05
1751541561.6052053,0.15000000000000002,-0.05
1751541561.6169384,0.15000000000000002,-0.05
1751541561.628457,0.15000000000000002,-0.05
1751541561.6413898,0.15000000000000002,-0.05
1751541561.6522155,0.15000000000000002,-0.05
1751541561.6642826,0.15000000000000002,-0.05
1751541561.6761067,0.15000000000000002,-0.05
1751541561.688248,0.15000000000000002,-0.05
1751541561.6989806,0.15000000000000002,-0.05
1751541561.7102764,0.15000000000000002,-0.05
1751541561.721743,0.15000000000000002,-0.05
1751541561.7353916,0.15000000000000002,-0.05
1751541561.7488303,0.15000000000000002,-0.05
1751541561.759742,0.15000000000000002,-0.05
1751541561.7712955,0.15000000000000002,-0.05
1751541561.7826445,0.15000000000000002,-0.05
1751541561.7947204,0.15000000000000002,-0.05
1751541561.806968,0.15000000000000002,-0.05
1751541561.8185623,0.15000000000000002,-0.05
1751541561.8299286,0.15000000000000002,-0.05
1751541561.8427413,0.15000000000000002,-0.05
1751541561.854018,0.15000000000000002,-0.05
1751541561.8662715,0.15000000000000002,-0.05
1751541561.878025,0.15000000000000002,-0.05
1751541561.889398,0.15000000000000002,-0.05
1751541561.9006565,0.15000000000000002,-0.05
1751541561.9118872,0.15000000000000002,-0.05
1751541561.9247923,0.15000000000000002,-0.05
1751541561.938662,0.15000000000000002,-0.05
1751541561.951663,0.15000000000000002,-0.05
1751541561.9624677,0.15000000000000002,-0.05
1751541561.9739845,0.15000000000000002,-0.05
1751541561.9852648,0.15000000000000002,-0.05
1751541561.9970489,0.15000000000000002,-0.05
1751541562.0089684,0.15000000000000002,-0.05
1751541562.0205035,0.15000000000000002,-0.05
1751541562.0317953,0.15000000000000002,-0.05
1751541562.0446098,0.15000000000000002,-0.05
1751541562.0556762,0.15000000000000002,-0.05
1751541562.069563,0.15000000000000002,-0.05
1751541562.0812418,0.15000000000000002,-0.05
1751541562.0926337,0.15000000000000002,-0.05
1751541562.1039038,0.15000000000000002,-0.05
1751541562.1151752,0.15000000000000002,-0.05
1751541562.1273193,0.15000000000000002,-0.05
1751541562.1395154,0.15000000000000002,-0.05
1751541562.1526034,0.15000000000000002,-0.05
1751541562.1634266,0.15000000000000002,-0.05
1751541562.1748838,0.15000000000000002,-0.05
1751541562.1861126,0.15000000000000002,-0.05
1751541562.1979148,0.15000000000000002,-0.05
1751541562.209717,0.15000000000000002,-0.05
1751541562.2213445,0.15000000000000002,-0.05
1751541562.2326245,0.15000000000000002,-0.05
1751541562.245362,0.15000000000000002,-0.05
1751541562.2582953,0.15000000000000002,-0.05
1751541562.2704551,0.15000000000000002,-0.05
1751541562.2820742,0.15000000000000002,-0.05
1751541562.2935846,0.15000000000000002,-0.05
1751541562.3048542,0.15000000000000002,-0.05
1751541562.316012,0.15000000000000002,-0.05
1751541562.3313112,0.15000000000000002,-0.05
1751541562.3449957,0.15000000000000002,-0.05
1751541562.3564203,0.15000000000000002,-0.05
1751541562.3679502,0.15000000000000002,-0.05
1751541562.3791971,0.15000000000000002,-0.05
1751541562.3914871,0.15000000000000002,-0.05
1751541562.403648,0.15000000000000002,-0.05
1751541562.4153304,0.15000000000000002,-0.05
1751541562.4268484,0.15000000000000002,-0.05
1751541562.4381971,0.15000000000000002,-0.05
1751541562.4510746,0.15000000000000002,-0.05
1751541562.462158,0.15000000000000002,-0.05
1751541562.4742281,0.15000000000000002,-0.05
1751541562.4858541,0.15000000000000002,-0.05
1751541562.4972453,0.15000000000000002,-0.05
1751541562.5084274,0.15000000000000002,-0.05
1751541562.5199978,0.15000000000000002,-0.05
1751541562.5393438,0.15000000000000002,-0.05
1751541562.5529177,0.15000000000000002,-0.05
1751541562.564056,0.15000000000000002,-0.05
1751541562.5759015,0.15000000000000002,-0.05
1751541562.5981886,0.15000000000000002,-0.05
1751541562.6109383,0.15000000000000002,-0.05
1751541562.6227005,0.15000000000000002,-0.05
1751541562.6342413,0.15000000000000002,-0.05
1751541562.6472528,0.15000000000000002,-0.05
1751541562.666168,0.15000000000000002,-0.05
1751541562.6782577,0.15000000000000002,-0.05
1751541562.6898186,0.15000000000000002,-0.05
1751541562.7012157,0.15000000000000002,-0.05
1751541562.7124724,0.15000000000000002,-0.05
1751541562.7325819,0.15000000000000002,-0.05
1751541562.7463648,0.15000000000000002,-0.05
1751541562.7572722,0.15000000000000002,-0.05
1751541562.768779,0.15000000000000002,-0.05
1751541562.7801921,0.15000000000000002,-0.05
1751541562.7988684,0.15000000000000002,-0.05
1751541562.8110907,0.15000000000000002,-0.05
1751541562.8227284,0.15000000000000002,-0.05
1751541562.8341186,0.15000000000000002,-0.05
1751541562.8469102,0.15000000000000002,-0.05
1751541562.8667243,0.15000000000000002,-0.05
1751541562.8788664,0.15000000000000002,-0.05
1751541562.8903894,0.15000000000000002,-0.05
1751541562.901685,0.15000000000000002,-0.05
1751541562.9129443,0.15000000000000002,-0.05
1751541562.932914,0.15000000000000002,-0.05
1751541562.946654,0.15000000000000002,-0.05
1751541562.9575343,0.15000000000000002,-0.05
1751541562.9690084,0.15000000000000002,-0.05
1751541562.9802964,0.15000000000000002,-0.05
1751541562.9991503,0.15000000000000002,-0.05
1751541563.0114226,0.15000000000000002,-0.05
1751541563.0230138,0.15000000000000002,-0.05
1751541563.034386,0.15000000000000002,-0.05
1751541563.0471876,0.15000000000000002,-0.05
1751541563.064869,0.15000000000000002,-0.05
1751541563.076839,0.15000000000000002,-0.05
1751541563.0883267,0.15000000000000002,-0.05
1751541563.0996606,0.15000000000000002,-0.05
1751541563.1108828,0.15000000000000002,-0.05
1751541563.1314406,0.15000000000000002,-0.05
1751541563.143632,0.15000000000000002,-0.05
1751541563.1551561,0.15000000000000002,-0.05
1751541563.1679678,0.15000000000000002,-0.05
1751541563.1787484,0.15000000000000002,-0.05
1751541563.1974218,0.15000000000000002,-0.05
1751541563.2094839,0.15000000000000002,-0.05
1751541563.2149742,0.2,-0.05
1751541563.22636,0.2,-0.05
1751541563.2382002,0.2,-0.05
1751541563.2495651,0.2,-0.05
1751541563.2643468,0.2,-0.05
1751541563.275281,0.2,-0.05
1751541563.287062,0.2,-0.05
1751541563.2985625,0.2,-0.05
1751541563.310176,0.2,-0.05
1751541563.331912,0.2,-0.05
1751541563.3439534,0.2,-0.05
1751541563.355556,0.2,-0.05
1751541563.3683968,0.2,-0.05
1751541563.379119,0.2,-0.05
1751541563.3980439,0.2,-0.05
1751541563.4100235,0.2,-0.05
1751541563.421539,0.2,-0.05
1751541563.4328454,0.2,-0.05
1751541563.4441662,0.2,-0.05
1751541563.4645703,0.2,-0.05
1751541563.4785323,0.2,-0.05
1751541563.4893942,0.2,-0.05
1751541563.500964,0.2,-0.05
1751541563.5123327,0.2,-0.05
1751541563.5242515,0.2,-0.05
1751541563.537083,0.2,-0.05
1751541563.5496314,0.2,-0.05
1751541563.5630765,0.2,-0.05
1751541563.5741405,0.2,-0.05
1751541563.5863192,0.2,-0.05
1751541563.5988197,0.2,-0.05
1751541563.6110158,0.2,-0.05
1751541563.6228874,0.2,-0.05
1751541563.6360652,0.2,-0.05
1751541563.6478508,0.2,-0.05
1751541563.661139,0.2,-0.05
1751541563.6723762,0.2,-0.05
1751541563.6845465,0.2,-0.05
1751541563.6960099,0.2,-0.05
1751541563.7072682,0.2,-0.05
1751541563.7184253,0.2,-0.05
1751541563.7300198,0.2,-0.05
1751541563.742043,0.2,-0.05
1751541563.753695,0.2,-0.05
1751541563.7665546,0.2,-0.05
1751541563.7773864,0.2,-0.05
1751541563.7891958,0.2,-0.05
1751541563.801381,0.2,-0.05
1751541563.8132539,0.2,-0.05
1751541563.8247998,0.2,-0.05
1751541563.836224,0.2,-0.05
1751541563.8476272,0.2,-0.05
1751541563.8600233,0.2,-0.05
1751541563.8737607,0.2,-0.05
1751541563.8848262,0.2,-0.05
1751541563.8964107,0.2,-0.05
1751541563.9077342,0.2,-0.05
1751541563.918908,0.2,-0.05
1751541563.9305432,0.2,-0.05
1751541563.9425125,0.2,-0.05
1751541563.9541821,0.2,-0.05
1751541563.9670138,0.2,-0.05
1751541563.9777956,0.2,-0.05
1751541563.9894528,0.2,-0.05
1751541564.0015366,0.2,-0.05
1751541564.013341,0.2,-0.05
1751541564.0248554,0.2,-0.05
1751541564.036184,0.2,-0.05
1751541564.0475726,0.2,-0.05
1751541564.0599349,0.2,-0.05
1751541564.0739055,0.2,-0.05
1751541564.0849345,0.2,-0.05
1751541564.0965757,0.2,-0.05
1751541564.1079555,0.2,-0.05
1751541564.1192682,0.2,-0.05
1751541564.1308417,0.2,-0.05
1751541564.1430192,0.2,-0.05
1751541564.1548562,0.2,-0.05
1751541564.1678414,0.2,-0.05
1751541564.1786616,0.2,-0.05
1751541564.1903934,0.2,-0.05
1751541564.2024906,0.2,-0.05
1751541564.2144806,0.2,-0.05
1751541564.2259903,0.2,-0.05
1751541564.2374158,0.2,-0.05
1751541564.2488477,0.2,-0.05
1751541564.261922,0.2,-0.05
1751541564.273225,0.2,-0.05
1751541564.2851195,0.2,-0.05
1751541564.2965188,0.2,-0.05
1751541564.3077652,0.2,-0.05
1751541564.3189723,0.2,-0.05
1751541564.3306375,0.2,-0.05
1751541564.3426845,0.2,-0.05
1751541564.354419,0.2,-0.05
1751541564.3672588,0.2,-0.05
1751541564.3780482,0.2,-0.05
1751541564.3896716,0.2,-0.05
1751541564.4016423,0.2,-0.05
1751541564.413498,0.2,-0.05
1751541564.4250705,0.2,-0.05
1751541564.4364383,0.2,-0.05
1751541564.4478202,0.2,-0.05
1751541564.461075,0.2,-0.05
1751541564.472498,0.2,-0.05
1751541564.4843528,0.2,-0.05
1751541564.4958272,0.2,-0.05
1751541564.5071251,0.2,-0.05
1751541564.5184221,0.2,-0.05
1751541564.5311239,0.2,-0.05
1751541564.543115,0.2,-0.05
1751541564.5548708,0.2,-0.05
1751541564.5683029,0.2,-0.05
1751541564.5793633,0.2,-0.05
1751541564.5933666,0.2,-0.05
1751541564.605739,0.2,-0.05
1751541564.6187181,0.2,-0.05
1751541564.6305215,0.2,-0.05
1751541564.6441147,0.2,-0.05
1751541564.6558976,0.2,-0.05
1751541564.6698883,0.2,-0.05
1751541564.6811848,0.2,-0.05
1751541564.6928747,0.2,-0.05
1751541564.7043183,0.2,-0.05
1751541564.7156308,0.2,-0.05
1751541564.7275207,0.2,-0.05
1751541564.7397594,0.2,-0.05
1751541564.751538,0.2,-0.05
1751541564.7644343,0.2,-0.05
1751541564.7751443,0.2,-0.05
1751541564.786563,0.2,-0.05
1751541564.7983334,0.2,-0.05
1751541564.8109045,0.2,-0.05
1751541564.8225448,0.2,-0.05
1751541564.8340476,0.2,-0.05
1751541564.8454223,0.2,-0.05
1751541564.8570974,0.2,-0.05
1751541564.8716712,0.2,-0.05
1751541564.882796,0.2,-0.05
1751541564.8945158,0.2,-0.05
1751541564.9059083,0.2,-0.05
1751541564.9171426,0.2,-0.05
1751541564.928916,0.2,-0.05
1751541564.941255,0.2,-0.05
1751541564.9530144,0.2,-0.05
1751541564.9659514,0.2,-0.05
1751541564.97677,0.2,-0.05
1751541564.9882414,0.2,-0.05
1751541565.0006773,0.2,-0.05
1751541565.0128558,0.2,-0.05
1751541565.0244918,0.2,-0.05
1751541565.0358565,0.2,-0.05
1751541565.0472748,0.2,-0.05
1751541565.0589523,0.2,-0.05
1751541565.07365,0.2,-0.05
1751541565.084714,0.2,-0.05
1751541565.0963478,0.2,-0.05
1751541565.107686,0.2,-0.05
1751541565.1189072,0.2,-0.05
1751541565.130563,0.2,-0.05
1751541565.1426363,0.2,-0.05
1751541565.1543546,0.2,-0.05
1751541565.1671793,0.2,-0.05
1751541565.1779337,0.2,-0.05
1751541565.1895313,0.2,-0.05
1751541565.2016766,0.2,-0.05
1751541565.213684,0.2,-0.05
1751541565.225182,0.2,-0.05
1751541565.2365587,0.2,-0.05
1751541565.248084,0.2,-0.05
1751541565.2600033,0.2,-0.05
1751541565.2745004,0.2,-0.05
1751541565.285571,0.2,-0.05
1751541565.297194,0.2,-0.05
1751541565.3085206,0.2,-0.05
1751541565.319759,0.2,-0.05
1751541565.331432,0.2,-0.05
1751541565.3434296,0.2,-0.05
1751541565.3551235,0.2,-0.05
1751541565.3679771,0.2,-0.05
1751541565.378713,0.2,-0.05
1751541565.3904665,0.2,-0.05
1751541565.4024541,0.2,-0.05
1751541565.4144423,0.2,-0.05
1751541565.4259558,0.2,-0.05
1751541565.4373295,0.2,-0.05
1751541565.4486277,0.2,-0.05
1751541565.4607177,0.2,-0.05
1751541565.4750488,0.2,-0.05
1751541565.486067,0.2,-0.05
1751541565.4976654,0.2,-0.05
1751541565.5089478,0.2,-0.05
1751541565.520148,0.2,-0.05
1751541565.531702,0.2,-0.05
1751541565.5437968,0.2,-0.05
1751541565.5554547,0.2,-0.05
1751541565.571464,0.2,-0.05
1751541565.5840836,0.2,-0.05
1751541565.5964296,0.2,-0.05
1751541565.6087215,0.2,-0.05
1751541565.6208658,0.2,-0.05
1751541565.6327617,0.2,-0.05
1751541565.644525,0.2,-0.05
1751541565.6561868,0.2,-0.05
1751541565.6703131,0.2,-0.05
1751541565.6815848,0.2,-0.05
1751541565.6932783,0.2,-0.05
1751541565.70472,0.2,-0.05
1751541565.716045,0.2,-0.05
1751541565.7282186,0.2,-0.05
1751541565.740888,0.2,-0.05
1751541565.7526503,0.2,-0.05
1751541565.764161,0.2,-0.05
1751541565.7769053,0.2,-0.05
1751541565.7877018,0.2,-0.05
1751541565.799737,0.2,-0.05
1751541565.8119195,0.2,-0.05
1751541565.8234224,0.2,-0.05
1751541565.8349123,0.2,-0.05
1751541565.8462954,0.2,-0.05
1751541565.857797,0.2,-0.05
1751541565.871849,0.2,-0.05
1751541565.8829553,0.2,-0.05
1751541565.8946736,0.2,-0.05
1751541565.9059968,0.2,-0.05
1751541565.9171944,0.2,-0.05
1751541565.9290328,0.2,-0.05
1751541565.94362,0.2,-0.05
1751541565.9552963,0.2,-0.05
1751541565.9681404,0.2,-0.05
1751541565.9788625,0.2,-0.05
1751541565.9905431,0.2,-0.05
1751541566.002417,0.2,-0.05
1751541566.014331,0.2,-0.05
1751541566.0258646,0.2,-0.05
1751541566.0373724,0.2,-0.05
1751541566.0486963,0.2,-0.05
1751541566.0606399,0.2,-0.05
1751541566.0748878,0.2,-0.05
1751541566.0866904,0.2,-0.05
1751541566.097617,0.2,-0.05
1751541566.109572,0.2,-0.05
1751541566.1202633,0.2,-0.05
1751541566.131845,0.2,-0.05
1751541566.1438932,0.2,-0.05
1751541566.1555772,0.2,-0.05
1751541566.168575,0.2,-0.05
1751541566.179501,0.2,-0.05
1751541566.19139,0.2,-0.05
1751541566.2033644,0.2,-0.05
1751541566.215339,0.2,-0.05
1751541566.2268422,0.2,-0.05
1751541566.2382002,0.2,-0.05
1751541566.2495744,0.2,-0.05
1751541566.2615268,0.2,-0.05
1751541566.2760055,0.2,-0.05
1751541566.287105,0.2,-0.05
1751541566.298706,0.2,-0.05
1751541566.310048,0.2,-0.05
1751541566.321296,0.2,-0.05
1751541566.3328671,0.2,-0.05
1751541566.3449335,0.2,-0.05
1751541566.3566163,0.2,-0.05
1751541566.3701422,0.2,-0.05
1751541566.3802996,0.2,-0.05
1751541566.3919141,0.2,-0.05
1751541566.4038103,0.2,-0.05
1751541566.415744,0.2,-0.05
1751541566.4272547,0.2,-0.05
1751541566.4386082,0.2,-0.05
1751541566.4500232,0.2,-0.05
1751541566.4620416,0.2,-0.05
1751541566.4675355,0.25,-0.05
1751541566.4785936,0.25,-0.05
1751541566.4910693,0.25,-0.05
1751541566.501866,0.25,-0.05
1751541566.513146,0.25,-0.05
1751541566.524654,0.25,-0.05
1751541566.5365412,0.25,-0.05
1751541566.548801,0.25,-0.05
1751541566.5603404,0.25,-0.05
1751541566.573956,0.25,-0.05
1751541566.585147,0.25,-0.05
1751541566.5976048,0.25,-0.05
1751541566.6096592,0.25,-0.05
1751541566.6215534,0.25,-0.05
1751541566.633157,0.25,-0.05
1751541566.6447177,0.25,-0.05
1751541566.6562438,0.25,-0.05
1751541566.6701398,0.25,-0.05
1751541566.6814706,0.25,-0.05
1751541566.6931512,0.25,-0.05
1751541566.704558,0.25,-0.05
1751541566.715793,0.25,-0.05
1751541566.7277534,0.25,-0.05
1751541566.7400851,0.25,-0.05
1751541566.7518713,0.25,-0.05
1751541566.763288,0.25,-0.05
1751541566.7760575,0.25,-0.05
1751541566.7868664,0.25,-0.05
1751541566.79878,0.25,-0.05
1751541566.8109019,0.25,-0.05
1751541566.822616,0.25,-0.05
1751541566.8339655,0.25,-0.05
1751541566.8453212,0.25,-0.05
1751541566.856664,0.25,-0.05
1751541566.8687868,0.25,-0.05
1751541566.8830268,0.25,-0.05
1751541566.8939457,0.25,-0.05
1751541566.9054856,0.25,-0.05
1751541566.9167943,0.25,-0.05
1751541566.9286292,0.25,-0.05
1751541566.9410987,0.25,-0.05
1751541566.9528713,0.25,-0.05
1751541566.9643323,0.25,-0.05
1751541566.9770792,0.25,-0.05
1751541566.9877334,0.25,-0.05
1751541566.999554,0.25,-0.05
1751541567.011911,0.25,-0.05
1751541567.0235126,0.25,-0.05
1751541567.0348313,0.25,-0.05
1751541567.04613,0.25,-0.05
1751541567.0579753,0.25,-0.05
1751541567.0698035,0.25,-0.05
1751541567.083855,0.25,-0.05
1751541567.0952609,0.25,-0.05
1751541567.1067145,0.25,-0.05
1751541567.1179688,0.25,-0.05
1751541567.129239,0.25,-0.05
1751541567.1418226,0.25,-0.05
1751541567.1536744,0.25,-0.05
1751541567.1651247,0.25,-0.05
1751541567.1779237,0.25,-0.05
1751541567.188608,0.25,-0.05
1751541567.2004645,0.25,-0.05
1751541567.2128155,0.25,-0.05
1751541567.2243998,0.25,-0.05
1751541567.2359097,0.25,-0.05
1751541567.247304,0.25,-0.05
1751541567.2589226,0.25,-0.05
1751541567.2708273,0.25,-0.05
1751541567.2842784,0.25,-0.05
1751541567.2951496,0.25,-0.05
1751541567.3066614,0.25,-0.05
1751541567.3180797,0.25,-0.05
1751541567.3301628,0.25,-0.05
1751541567.34239,0.25,-0.05
1751541567.3541174,0.25,-0.05
1751541567.3656025,0.25,-0.05
1751541567.3783429,0.25,-0.05
1751541567.3890886,0.25,-0.05
1751541567.4009476,0.25,-0.05
1751541567.4134223,0.25,-0.05
1751541567.419838,0.25,-0.1
1751541567.4312878,0.25,-0.1
1751541567.4426348,0.25,-0.1
1751541567.4540665,0.25,-0.1
1751541567.4656608,0.25,-0.1
1751541567.4796875,0.25,-0.1
1751541567.4907196,0.25,-0.1
1751541567.5022855,0.25,-0.1
1751541567.5137,0.25,-0.1
1751541567.525334,0.25,-0.1
1751541567.5374887,0.25,-0.1
1751541567.5495245,0.25,-0.1
1751541567.561068,0.25,-0.1
1751541567.5743396,0.25,-0.1
1751541567.5863802,0.25,-0.1
1751541567.5981665,0.25,-0.1
1751541567.6114948,0.25,-0.1
1751541567.622481,0.25,-0.1
1751541567.6380417,0.25,-0.1
1751541567.6481674,0.25,-0.1
1751541567.6599832,0.25,-0.1
1751541567.672021,0.25,-0.1
1751541567.6856272,0.25,-0.1
1751541567.6965632,0.25,-0.1
1751541567.7082083,0.25,-0.1
1751541567.71946,0.25,-0.1
1751541567.7313445,0.25,-0.1
1751541567.743923,0.25,-0.1
1751541567.7556424,0.25,-0.1
1751541567.7670767,0.25,-0.1
1751541567.77979,0.25,-0.1
1751541567.790574,0.25,-0.1
1751541567.8028111,0.25,-0.1
1751541567.8150258,0.25,-0.1
1751541567.8266125,0.25,-0.1
1751541567.8380706,0.25,-0.1
1751541567.8494837,0.25,-0.1
1751541567.861158,0.25,-0.1
1751541567.873511,0.25,-0.1
1751541567.8828464,0.25,-0.15000000000000002
1751541567.8938415,0.25,-0.15000000000000002
1751541567.9053812,0.25,-0.15000000000000002
1751541567.9166746,0.25,-0.15000000000000002
1751541567.9285495,0.25,-0.15000000000000002
1751541567.94078,0.25,-0.15000000000000002
1751541567.9526508,0.25,-0.15000000000000002
1751541567.9641683,0.25,-0.15000000000000002
1751541567.9770546,0.25,-0.15000000000000002
1751541567.9878652,0.25,-0.15000000000000002
1751541567.9997644,0.25,-0.15000000000000002
1751541568.0121918,0.25,-0.15000000000000002
1751541568.0239305,0.25,-0.15000000000000002
1751541568.035352,0.25,-0.15000000000000002
1751541568.046694,0.25,-0.15000000000000002
1751541568.0581985,0.25,-0.15000000000000002
1751541568.070255,0.25,-0.15000000000000002
1751541568.0840704,0.25,-0.15000000000000002
1751541568.0949674,0.25,-0.15000000000000002
1751541568.106631,0.25,-0.15000000000000002
1751541568.1179924,0.25,-0.15000000000000002
1751541568.129841,0.25,-0.15000000000000002
1751541568.1426082,0.25,-0.15000000000000002
1751541568.1543195,0.25,-0.15000000000000002
1751541568.1657596,0.25,-0.15000000000000002
1751541568.1786144,0.25,-0.15000000000000002
1751541568.1895268,0.25,-0.15000000000000002
1751541568.2014594,0.25,-0.15000000000000002
1751541568.2133403,0.25,-0.15000000000000002
1751541568.2249153,0.25,-0.15000000000000002
1751541568.2364182,0.25,-0.15000000000000002
1751541568.2478862,0.25,-0.15000000000000002
1751541568.2595406,0.25,-0.15000000000000002
1751541568.271511,0.25,-0.15000000000000002
1751541568.2847574,0.25,-0.15000000000000002
1751541568.295637,0.25,-0.15000000000000002
1751541568.307135,0.25,-0.15000000000000002
1751541568.3184402,0.25,-0.15000000000000002
1751541568.330278,0.25,-0.15000000000000002
1751541568.3428893,0.25,-0.15000000000000002
1751541568.3546555,0.25,-0.15000000000000002
1751541568.3660426,0.25,-0.15000000000000002
1751541568.3787887,0.25,-0.15000000000000002
1751541568.3895144,0.25,-0.15000000000000002
1751541568.4013684,0.25,-0.15000000000000002
1751541568.4133174,0.25,-0.15000000000000002
1751541568.4248416,0.25,-0.15000000000000002
1751541568.4361534,0.25,-0.15000000000000002
1751541568.4474578,0.25,-0.15000000000000002
1751541568.4590943,0.25,-0.15000000000000002
1751541568.4709976,0.25,-0.15000000000000002
1751541568.484305,0.25,-0.15000000000000002
1751541568.4951131,0.25,-0.15000000000000002
1751541568.5065687,0.25,-0.15000000000000002
1751541568.5178053,0.25,-0.15000000000000002
1751541568.528809,0.25,-0.2
1751541568.5414088,0.25,-0.2
1751541568.553117,0.25,-0.2
1751541568.5645776,0.25,-0.2
1751541568.5778396,0.25,-0.2
1751541568.5889685,0.25,-0.2
1751541568.601129,0.25,-0.2
1751541568.6131415,0.25,-0.2
1751541568.6251001,0.25,-0.2
1751541568.6372972,0.25,-0.2
1751541568.648617,0.25,-0.2
1751541568.6604154,0.25,-0.2
1751541568.6728766,0.25,-0.2
1751541568.6871,0.25,-0.2
1751541568.6979675,0.25,-0.2
1751541568.7088163,0.25,-0.2
1751541568.7200727,0.25,-0.2
1751541568.7321389,0.25,-0.2
1751541568.7444983,0.25,-0.2
1751541568.7561228,0.25,-0.2
1751541568.7675605,0.25,-0.2
1751541568.780377,0.25,-0.2
1751541568.7911518,0.25,-0.2
1751541568.8031561,0.25,-0.2
1751541568.815122,0.25,-0.2
1751541568.8266988,0.25,-0.2
1751541568.83805,0.25,-0.2
1751541568.8494189,0.25,-0.2
1751541568.8609226,0.25,-0.2
1751541568.873324,0.25,-0.2
1751541568.8864553,0.25,-0.2
1751541568.8972943,0.25,-0.2
1751541568.9086661,0.25,-0.2
1751541568.919922,0.25,-0.2
1751541568.9319043,0.25,-0.2
1751541568.944176,0.25,-0.2
1751541568.9557467,0.25,-0.2
1751541568.9671702,0.25,-0.2
1751541568.9798658,0.25,-0.2
1751541568.9905815,0.25,-0.2
1751541569.002315,0.25,-0.2
1751541569.0142245,0.25,-0.2
1751541569.025672,0.25,-0.2
1751541569.0373373,0.25,-0.2
1751541569.0458794,0.25,-0.15000000000000002
1751541569.057335,0.25,-0.15000000000000002
1751541569.068834,0.25,-0.15000000000000002
1751541569.082156,0.25,-0.15000000000000002
1751541569.0930586,0.25,-0.15000000000000002
1751541569.104547,0.25,-0.15000000000000002
1751541569.1157837,0.25,-0.15000000000000002
1751541569.1271656,0.25,-0.15000000000000002
1751541569.1391418,0.25,-0.15000000000000002
1751541569.1512415,0.25,-0.15000000000000002
1751541569.162522,0.25,-0.15000000000000002
1751541569.173923,0.25,-0.15000000000000002
1751541569.1866226,0.25,-0.15000000000000002
1751541569.197895,0.25,-0.15000000000000002
1751541569.210045,0.25,-0.15000000000000002
1751541569.2217605,0.25,-0.15000000000000002
1751541569.233152,0.25,-0.15000000000000002
1751541569.2445605,0.25,-0.15000000000000002
1751541569.2559483,0.25,-0.15000000000000002
1751541569.2676728,0.25,-0.15000000000000002
1751541569.281251,0.25,-0.15000000000000002
1751541569.2921891,0.25,-0.15000000000000002
1751541569.3036652,0.25,-0.15000000000000002
1751541569.314924,0.25,-0.15000000000000002
1751541569.326506,0.25,-0.15000000000000002
1751541569.3386588,0.25,-0.15000000000000002
1751541569.3502235,0.25,-0.15000000000000002
1751541569.3617392,0.25,-0.15000000000000002
1751541569.3730903,0.25,-0.15000000000000002
1751541569.385932,0.25,-0.15000000000000002
1751541569.397542,0.25,-0.15000000000000002
1751541569.4026165,0.25,-0.10000000000000002
1751541569.4144776,0.25,-0.10000000000000002
1751541569.4259572,0.25,-0.10000000000000002
1751541569.4373033,0.25,-0.10000000000000002
1751541569.448513,0.25,-0.10000000000000002
1751541569.4602463,0.25,-0.10000000000000002
1751541569.4722722,0.25,-0.10000000000000002
1751541569.4855192,0.25,-0.10000000000000002
1751541569.4963415,0.25,-0.10000000000000002
1751541569.5078053,0.25,-0.10000000000000002
1751541569.5190916,0.25,-0.10000000000000002
1751541569.5309734,0.25,-0.10000000000000002
1751541569.5436058,0.25,-0.10000000000000002
1751541569.5553212,0.25,-0.10000000000000002
1751541569.5668128,0.25,-0.10000000000000002
1751541569.5801706,0.25,-0.10000000000000002
1751541569.591363,0.25,-0.10000000000000002
1751541569.603598,0.25,-0.10000000000000002
1751541569.6159847,0.25,-0.10000000000000002
1751541569.6317627,0.25,-0.10000000000000002
