timestamp,image_path,x_window,y_window,z_window,theta_window
1751541574.5419097,images/image_1751541574.5419097.png,"[5.34606, 5.3599, 5.37387, 5.38779, 5.40124, 5.4158, 5.42933, 5.44268, 5.45705, 5.47001, 5.48293, 5.49544, 5.50923, 5.52106, 5.53199, 5.5436, 5.55495, 5.56462, 5.574, 5.58431, 5.59198, 5.59959, 5.60705, 5.61477, 5.62004, 5.6255, 5.63037, 5.6353, 5.63993, 5.64398, 5.64651, 5.64981, 5.65343, 5.65634, 5.65829, 5.65979, 5.66166, 5.6635, 5.66474, 5.66581, 5.66684, 5.66828, 5.66956, 5.6711, 5.67204, 5.67266, 5.67367, 5.67631, 5.68006, 5.68426]","[-0.5737, -0.59423, -0.61399, -0.6337, -0.65421, -0.6752, -0.6963, -0.71716, -0.73742, -0.75972, -0.78123, -0.80257, -0.82421, -0.84661, -0.86863, -0.89056, -0.91283, -0.93566, -0.95847, -0.98188, -1.00612, -1.02928, -1.05237, -1.07688, -1.10207, -1.12611, -1.15, -1.17432, -1.19925, -1.22327, -1.24707, -1.27144, -1.29574, -1.32096, -1.34636, -1.37015, -1.39352, -1.41799, -1.44372, -1.4692, -1.49274, -1.51759, -1.54361, -1.56892, -1.59271, -1.61721, -1.64309, -1.66897, -1.69323, -1.71716]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.9592329568960835, -0.9620254836992744, -0.9683086690064542, -0.9730210579868386, -0.9782570457428217, -0.9857619615263974, -0.9902998175815828, -0.9964084699635626, -1.009149373503121, -1.0157816246606999, -1.0313150550034493, -1.0428342280666116, -1.06185831691335, -1.0777408131064985, -1.0958922373272397, -1.1170107212763707, -1.1403981332530952, -1.1643091440054172, -1.1873474901317427, -1.2133528959864575, -1.2376129725891791, -1.2615239833415017, -1.2870057904206187, -1.3086478731453484, -1.3318607521968728, -1.352455637370406, -1.3716542591423435, -1.3889330187370874, -1.4049900478554356, -1.4208725440485839, -1.4365805073165328, -1.4529866022852793, -1.4660765716752369, -1.4753268167108067, -1.48335533126998, -1.4906857141283572, -1.4959217018843398, -1.5022048871915192, -1.5069172761719043, -1.5118041980774883, -1.5133749944042834, -1.5149457907310777, -1.5151203236562778, -1.5156439224318758, -1.5149457907310782, -1.50203035426632, -1.4756758825612055, -1.4362314414661337, -1.3941690064930703, -1.3459979191380271]"
1751541574.6152387,images/image_1751541574.6152387.png,"[5.3599, 5.37387, 5.38779, 5.40124, 5.4158, 5.42933, 5.44268, 5.45705, 5.47001, 5.48293, 5.49544, 5.50923, 5.52106, 5.53199, 5.5436, 5.55495, 5.56462, 5.574, 5.58431, 5.59198, 5.59959, 5.60705, 5.61477, 5.62004, 5.6255, 5.63037, 5.6353, 5.63993, 5.64398, 5.64651, 5.64981, 5.65343, 5.65634, 5.65829, 5.65979, 5.66166, 5.6635, 5.66474, 5.66581, 5.66684, 5.66828, 5.66956, 5.6711, 5.67204, 5.67266, 5.67367, 5.67631, 5.68006, 5.68426, 5.69044]","[-0.59423, -0.61399, -0.6337, -0.65421, -0.6752, -0.6963, -0.71716, -0.73742, -0.75972, -0.78123, -0.80257, -0.82421, -0.84661, -0.86863, -0.89056, -0.91283, -0.93566, -0.95847, -0.98188, -1.00612, -1.02928, -1.05237, -1.07688, -1.10207, -1.12611, -1.15, -1.17432, -1.19925, -1.22327, -1.24707, -1.27144, -1.29574, -1.32096, -1.34636, -1.37015, -1.39352, -1.41799, -1.44372, -1.4692, -1.49274, -1.51759, -1.54361, -1.56892, -1.59271, -1.61721, -1.64309, -1.66897, -1.69323, -1.71716, -1.74171]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.9620254836992744, -0.9683086690064542, -0.9730210579868386, -0.9782570457428217, -0.9857619615263974, -0.9902998175815828, -0.9964084699635626, -1.009149373503121, -1.0157816246606999, -1.0313150550034493, -1.0428342280666116, -1.06185831691335, -1.0777408131064985, -1.0958922373272397, -1.1170107212763707, -1.1403981332530952, -1.1643091440054172, -1.1873474901317427, -1.2133528959864575, -1.2376129725891791, -1.2615239833415017, -1.2870057904206187, -1.3086478731453484, -1.3318607521968728, -1.352455637370406, -1.3716542591423435, -1.3889330187370874, -1.4049900478554356, -1.4208725440485839, -1.4365805073165328, -1.4529866022852793, -1.4660765716752369, -1.4753268167108067, -1.48335533126998, -1.4906857141283572, -1.4959217018843398, -1.5022048871915192, -1.5069172761719043, -1.5118041980774883, -1.5133749944042834, -1.5149457907310777, -1.5151203236562778, -1.5156439224318758, -1.5149457907310782, -1.50203035426632, -1.4756758825612055, -1.4362314414661337, -1.3941690064930703, -1.3459979191380271, -1.2985249634837812]"
1751541574.6691427,images/image_1751541574.6691427.png,"[5.3599, 5.37387, 5.38779, 5.40124, 5.4158, 5.42933, 5.44268, 5.45705, 5.47001, 5.48293, 5.49544, 5.50923, 5.52106, 5.53199, 5.5436, 5.55495, 5.56462, 5.574, 5.58431, 5.59198, 5.59959, 5.60705, 5.61477, 5.62004, 5.6255, 5.63037, 5.6353, 5.63993, 5.64398, 5.64651, 5.64981, 5.65343, 5.65634, 5.65829, 5.65979, 5.66166, 5.6635, 5.66474, 5.66581, 5.66684, 5.66828, 5.66956, 5.6711, 5.67204, 5.67266, 5.67367, 5.67631, 5.68006, 5.68426, 5.69044]","[-0.59423, -0.61399, -0.6337, -0.65421, -0.6752, -0.6963, -0.71716, -0.73742, -0.75972, -0.78123, -0.80257, -0.82421, -0.84661, -0.86863, -0.89056, -0.91283, -0.93566, -0.95847, -0.98188, -1.00612, -1.02928, -1.05237, -1.07688, -1.10207, -1.12611, -1.15, -1.17432, -1.19925, -1.22327, -1.24707, -1.27144, -1.29574, -1.32096, -1.34636, -1.37015, -1.39352, -1.41799, -1.44372, -1.4692, -1.49274, -1.51759, -1.54361, -1.56892, -1.59271, -1.61721, -1.64309, -1.66897, -1.69323, -1.71716, -1.74171]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.9620254836992744, -0.9683086690064542, -0.9730210579868386, -0.9782570457428217, -0.9857619615263974, -0.9902998175815828, -0.9964084699635626, -1.009149373503121, -1.0157816246606999, -1.0313150550034493, -1.0428342280666116, -1.06185831691335, -1.0777408131064985, -1.0958922373272397, -1.1170107212763707, -1.1403981332530952, -1.1643091440054172, -1.1873474901317427, -1.2133528959864575, -1.2376129725891791, -1.2615239833415017, -1.2870057904206187, -1.3086478731453484, -1.3318607521968728, -1.352455637370406, -1.3716542591423435, -1.3889330187370874, -1.4049900478554356, -1.4208725440485839, -1.4365805073165328, -1.4529866022852793, -1.4660765716752369, -1.4753268167108067, -1.48335533126998, -1.4906857141283572, -1.4959217018843398, -1.5022048871915192, -1.5069172761719043, -1.5118041980774883, -1.5133749944042834, -1.5149457907310777, -1.5151203236562778, -1.5156439224318758, -1.5149457907310782, -1.50203035426632, -1.4756758825612055, -1.4362314414661337, -1.3941690064930703, -1.3459979191380271, -1.2985249634837812]"
1751541574.7377534,images/image_1751541574.7377534.png,"[5.37387, 5.38779, 5.40124, 5.4158, 5.42933, 5.44268, 5.45705, 5.47001, 5.48293, 5.49544, 5.50923, 5.52106, 5.53199, 5.5436, 5.55495, 5.56462, 5.574, 5.58431, 5.59198, 5.59959, 5.60705, 5.61477, 5.62004, 5.6255, 5.63037, 5.6353, 5.63993, 5.64398, 5.64651, 5.64981, 5.65343, 5.65634, 5.65829, 5.65979, 5.66166, 5.6635, 5.66474, 5.66581, 5.66684, 5.66828, 5.66956, 5.6711, 5.67204, 5.67266, 5.67367, 5.67631, 5.68006, 5.68426, 5.69044, 5.6979]","[-0.61399, -0.6337, -0.65421, -0.6752, -0.6963, -0.71716, -0.73742, -0.75972, -0.78123, -0.80257, -0.82421, -0.84661, -0.86863, -0.89056, -0.91283, -0.93566, -0.95847, -0.98188, -1.00612, -1.02928, -1.05237, -1.07688, -1.10207, -1.12611, -1.15, -1.17432, -1.19925, -1.22327, -1.24707, -1.27144, -1.29574, -1.32096, -1.34636, -1.37015, -1.39352, -1.41799, -1.44372, -1.4692, -1.49274, -1.51759, -1.54361, -1.56892, -1.59271, -1.61721, -1.64309, -1.66897, -1.69323, -1.71716, -1.74171, -1.76561]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.9683086690064542, -0.9730210579868386, -0.9782570457428217, -0.9857619615263974, -0.9902998175815828, -0.9964084699635626, -1.009149373503121, -1.0157816246606999, -1.0313150550034493, -1.0428342280666116, -1.06185831691335, -1.0777408131064985, -1.0958922373272397, -1.1170107212763707, -1.1403981332530952, -1.1643091440054172, -1.1873474901317427, -1.2133528959864575, -1.2376129725891791, -1.2615239833415017, -1.2870057904206187, -1.3086478731453484, -1.3318607521968728, -1.352455637370406, -1.3716542591423435, -1.3889330187370874, -1.4049900478554356, -1.4208725440485839, -1.4365805073165328, -1.4529866022852793, -1.4660765716752369, -1.4753268167108067, -1.48335533126998, -1.4906857141283572, -1.4959217018843398, -1.5022048871915192, -1.5069172761719043, -1.5118041980774883, -1.5133749944042834, -1.5149457907310777, -1.5151203236562778, -1.5156439224318758, -1.5149457907310782, -1.50203035426632, -1.4756758825612055, -1.4362314414661337, -1.3941690064930703, -1.3459979191380271, -1.2985249634837812, -1.2482594810263443]"
1751541574.8046448,images/image_1751541574.8046448.png,"[5.38779, 5.40124, 5.4158, 5.42933, 5.44268, 5.45705, 5.47001, 5.48293, 5.49544, 5.50923, 5.52106, 5.53199, 5.5436, 5.55495, 5.56462, 5.574, 5.58431, 5.59198, 5.59959, 5.60705, 5.61477, 5.62004, 5.6255, 5.63037, 5.6353, 5.63993, 5.64398, 5.64651, 5.64981, 5.65343, 5.65634, 5.65829, 5.65979, 5.66166, 5.6635, 5.66474, 5.66581, 5.66684, 5.66828, 5.66956, 5.6711, 5.67204, 5.67266, 5.67367, 5.67631, 5.68006, 5.68426, 5.69044, 5.6979, 5.70697]","[-0.6337, -0.65421, -0.6752, -0.6963, -0.71716, -0.73742, -0.75972, -0.78123, -0.80257, -0.82421, -0.84661, -0.86863, -0.89056, -0.91283, -0.93566, -0.95847, -0.98188, -1.00612, -1.02928, -1.05237, -1.07688, -1.10207, -1.12611, -1.15, -1.17432, -1.19925, -1.22327, -1.24707, -1.27144, -1.29574, -1.32096, -1.34636, -1.37015, -1.39352, -1.41799, -1.44372, -1.4692, -1.49274, -1.51759, -1.54361, -1.56892, -1.59271, -1.61721, -1.64309, -1.66897, -1.69323, -1.71716, -1.74171, -1.76561, -1.78912]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.9730210579868386, -0.9782570457428217, -0.9857619615263974, -0.9902998175815828, -0.9964084699635626, -1.009149373503121, -1.0157816246606999, -1.0313150550034493, -1.0428342280666116, -1.06185831691335, -1.0777408131064985, -1.0958922373272397, -1.1170107212763707, -1.1403981332530952, -1.1643091440054172, -1.1873474901317427, -1.2133528959864575, -1.2376129725891791, -1.2615239833415017, -1.2870057904206187, -1.3086478731453484, -1.3318607521968728, -1.352455637370406, -1.3716542591423435, -1.3889330187370874, -1.4049900478554356, -1.4208725440485839, -1.4365805073165328, -1.4529866022852793, -1.4660765716752369, -1.4753268167108067, -1.48335533126998, -1.4906857141283572, -1.4959217018843398, -1.5022048871915192, -1.5069172761719043, -1.5118041980774883, -1.5133749944042834, -1.5149457907310777, -1.5151203236562778, -1.5156439224318758, -1.5149457907310782, -1.50203035426632, -1.4756758825612055, -1.4362314414661337, -1.3941690064930703, -1.3459979191380271, -1.2985249634837812, -1.2482594810263443, -1.1986921302697056]"
1751541574.8733382,images/image_1751541574.8733382.png,"[5.38779, 5.40124, 5.4158, 5.42933, 5.44268, 5.45705, 5.47001, 5.48293, 5.49544, 5.50923, 5.52106, 5.53199, 5.5436, 5.55495, 5.56462, 5.574, 5.58431, 5.59198, 5.59959, 5.60705, 5.61477, 5.62004, 5.6255, 5.63037, 5.6353, 5.63993, 5.64398, 5.64651, 5.64981, 5.65343, 5.65634, 5.65829, 5.65979, 5.66166, 5.6635, 5.66474, 5.66581, 5.66684, 5.66828, 5.66956, 5.6711, 5.67204, 5.67266, 5.67367, 5.67631, 5.68006, 5.68426, 5.69044, 5.6979, 5.70697]","[-0.6337, -0.65421, -0.6752, -0.6963, -0.71716, -0.73742, -0.75972, -0.78123, -0.80257, -0.82421, -0.84661, -0.86863, -0.89056, -0.91283, -0.93566, -0.95847, -0.98188, -1.00612, -1.02928, -1.05237, -1.07688, -1.10207, -1.12611, -1.15, -1.17432, -1.19925, -1.22327, -1.24707, -1.27144, -1.29574, -1.32096, -1.34636, -1.37015, -1.39352, -1.41799, -1.44372, -1.4692, -1.49274, -1.51759, -1.54361, -1.56892, -1.59271, -1.61721, -1.64309, -1.66897, -1.69323, -1.71716, -1.74171, -1.76561, -1.78912]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.9730210579868386, -0.9782570457428217, -0.9857619615263974, -0.9902998175815828, -0.9964084699635626, -1.009149373503121, -1.0157816246606999, -1.0313150550034493, -1.0428342280666116, -1.06185831691335, -1.0777408131064985, -1.0958922373272397, -1.1170107212763707, -1.1403981332530952, -1.1643091440054172, -1.1873474901317427, -1.2133528959864575, -1.2376129725891791, -1.2615239833415017, -1.2870057904206187, -1.3086478731453484, -1.3318607521968728, -1.352455637370406, -1.3716542591423435, -1.3889330187370874, -1.4049900478554356, -1.4208725440485839, -1.4365805073165328, -1.4529866022852793, -1.4660765716752369, -1.4753268167108067, -1.48335533126998, -1.4906857141283572, -1.4959217018843398, -1.5022048871915192, -1.5069172761719043, -1.5118041980774883, -1.5133749944042834, -1.5149457907310777, -1.5151203236562778, -1.5156439224318758, -1.5149457907310782, -1.50203035426632, -1.4756758825612055, -1.4362314414661337, -1.3941690064930703, -1.3459979191380271, -1.2985249634837812, -1.2482594810263443, -1.1986921302697056]"
1751541574.9385712,images/image_1751541574.9385712.png,"[5.40124, 5.4158, 5.42933, 5.44268, 5.45705, 5.47001, 5.48293, 5.49544, 5.50923, 5.52106, 5.53199, 5.5436, 5.55495, 5.56462, 5.574, 5.58431, 5.59198, 5.59959, 5.60705, 5.61477, 5.62004, 5.6255, 5.63037, 5.6353, 5.63993, 5.64398, 5.64651, 5.64981, 5.65343, 5.65634, 5.65829, 5.65979, 5.66166, 5.6635, 5.66474, 5.66581, 5.66684, 5.66828, 5.66956, 5.6711, 5.67204, 5.67266, 5.67367, 5.67631, 5.68006, 5.68426, 5.69044, 5.6979, 5.70697, 5.71648]","[-0.65421, -0.6752, -0.6963, -0.71716, -0.73742, -0.75972, -0.78123, -0.80257, -0.82421, -0.84661, -0.86863, -0.89056, -0.91283, -0.93566, -0.95847, -0.98188, -1.00612, -1.02928, -1.05237, -1.07688, -1.10207, -1.12611, -1.15, -1.17432, -1.19925, -1.22327, -1.24707, -1.27144, -1.29574, -1.32096, -1.34636, -1.37015, -1.39352, -1.41799, -1.44372, -1.4692, -1.49274, -1.51759, -1.54361, -1.56892, -1.59271, -1.61721, -1.64309, -1.66897, -1.69323, -1.71716, -1.74171, -1.76561, -1.78912, -1.81172]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.9782570457428217, -0.9857619615263974, -0.9902998175815828, -0.9964084699635626, -1.009149373503121, -1.0157816246606999, -1.0313150550034493, -1.0428342280666116, -1.06185831691335, -1.0777408131064985, -1.0958922373272397, -1.1170107212763707, -1.1403981332530952, -1.1643091440054172, -1.1873474901317427, -1.2133528959864575, -1.2376129725891791, -1.2615239833415017, -1.2870057904206187, -1.3086478731453484, -1.3318607521968728, -1.352455637370406, -1.3716542591423435, -1.3889330187370874, -1.4049900478554356, -1.4208725440485839, -1.4365805073165328, -1.4529866022852793, -1.4660765716752369, -1.4753268167108067, -1.48335533126998, -1.4906857141283572, -1.4959217018843398, -1.5022048871915192, -1.5069172761719043, -1.5118041980774883, -1.5133749944042834, -1.5149457907310777, -1.5151203236562778, -1.5156439224318758, -1.5149457907310782, -1.50203035426632, -1.4756758825612055, -1.4362314414661337, -1.3941690064930703, -1.3459979191380271, -1.2985249634837812, -1.2482594810263443, -1.1986921302697056, -1.1459831868594768]"
1751541575.0056884,images/image_1751541575.0056884.png,"[5.4158, 5.42933, 5.44268, 5.45705, 5.47001, 5.48293, 5.49544, 5.50923, 5.52106, 5.53199, 5.5436, 5.55495, 5.56462, 5.574, 5.58431, 5.59198, 5.59959, 5.60705, 5.61477, 5.62004, 5.6255, 5.63037, 5.6353, 5.63993, 5.64398, 5.64651, 5.64981, 5.65343, 5.65634, 5.65829, 5.65979, 5.66166, 5.6635, 5.66474, 5.66581, 5.66684, 5.66828, 5.66956, 5.6711, 5.67204, 5.67266, 5.67367, 5.67631, 5.68006, 5.68426, 5.69044, 5.6979, 5.70697, 5.71648, 5.72661]","[-0.6752, -0.6963, -0.71716, -0.73742, -0.75972, -0.78123, -0.80257, -0.82421, -0.84661, -0.86863, -0.89056, -0.91283, -0.93566, -0.95847, -0.98188, -1.00612, -1.02928, -1.05237, -1.07688, -1.10207, -1.12611, -1.15, -1.17432, -1.19925, -1.22327, -1.24707, -1.27144, -1.29574, -1.32096, -1.34636, -1.37015, -1.39352, -1.41799, -1.44372, -1.4692, -1.49274, -1.51759, -1.54361, -1.56892, -1.59271, -1.61721, -1.64309, -1.66897, -1.69323, -1.71716, -1.74171, -1.76561, -1.78912, -1.81172, -1.83425]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.9857619615263974, -0.9902998175815828, -0.9964084699635626, -1.009149373503121, -1.0157816246606999, -1.0313150550034493, -1.0428342280666116, -1.06185831691335, -1.0777408131064985, -1.0958922373272397, -1.1170107212763707, -1.1403981332530952, -1.1643091440054172, -1.1873474901317427, -1.2133528959864575, -1.2376129725891791, -1.2615239833415017, -1.2870057904206187, -1.3086478731453484, -1.3318607521968728, -1.352455637370406, -1.3716542591423435, -1.3889330187370874, -1.4049900478554356, -1.4208725440485839, -1.4365805073165328, -1.4529866022852793, -1.4660765716752369, -1.4753268167108067, -1.48335533126998, -1.4906857141283572, -1.4959217018843398, -1.5022048871915192, -1.5069172761719043, -1.5118041980774883, -1.5133749944042834, -1.5149457907310777, -1.5151203236562778, -1.5156439224318758, -1.5149457907310782, -1.50203035426632, -1.4756758825612055, -1.4362314414661337, -1.3941690064930703, -1.3459979191380271, -1.2985249634837812, -1.2482594810263443, -1.1986921302697056, -1.1459831868594768, -1.0906562495712564]"
1751541575.072794,images/image_1751541575.072794.png,"[5.4158, 5.42933, 5.44268, 5.45705, 5.47001, 5.48293, 5.49544, 5.50923, 5.52106, 5.53199, 5.5436, 5.55495, 5.56462, 5.574, 5.58431, 5.59198, 5.59959, 5.60705, 5.61477, 5.62004, 5.6255, 5.63037, 5.6353, 5.63993, 5.64398, 5.64651, 5.64981, 5.65343, 5.65634, 5.65829, 5.65979, 5.66166, 5.6635, 5.66474, 5.66581, 5.66684, 5.66828, 5.66956, 5.6711, 5.67204, 5.67266, 5.67367, 5.67631, 5.68006, 5.68426, 5.69044, 5.6979, 5.70697, 5.71648, 5.72661]","[-0.6752, -0.6963, -0.71716, -0.73742, -0.75972, -0.78123, -0.80257, -0.82421, -0.84661, -0.86863, -0.89056, -0.91283, -0.93566, -0.95847, -0.98188, -1.00612, -1.02928, -1.05237, -1.07688, -1.10207, -1.12611, -1.15, -1.17432, -1.19925, -1.22327, -1.24707, -1.27144, -1.29574, -1.32096, -1.34636, -1.37015, -1.39352, -1.41799, -1.44372, -1.4692, -1.49274, -1.51759, -1.54361, -1.56892, -1.59271, -1.61721, -1.64309, -1.66897, -1.69323, -1.71716, -1.74171, -1.76561, -1.78912, -1.81172, -1.83425]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.9857619615263974, -0.9902998175815828, -0.9964084699635626, -1.009149373503121, -1.0157816246606999, -1.0313150550034493, -1.0428342280666116, -1.06185831691335, -1.0777408131064985, -1.0958922373272397, -1.1170107212763707, -1.1403981332530952, -1.1643091440054172, -1.1873474901317427, -1.2133528959864575, -1.2376129725891791, -1.2615239833415017, -1.2870057904206187, -1.3086478731453484, -1.3318607521968728, -1.352455637370406, -1.3716542591423435, -1.3889330187370874, -1.4049900478554356, -1.4208725440485839, -1.4365805073165328, -1.4529866022852793, -1.4660765716752369, -1.4753268167108067, -1.48335533126998, -1.4906857141283572, -1.4959217018843398, -1.5022048871915192, -1.5069172761719043, -1.5118041980774883, -1.5133749944042834, -1.5149457907310777, -1.5151203236562778, -1.5156439224318758, -1.5149457907310782, -1.50203035426632, -1.4756758825612055, -1.4362314414661337, -1.3941690064930703, -1.3459979191380271, -1.2985249634837812, -1.2482594810263443, -1.1986921302697056, -1.1459831868594768, -1.0906562495712564]"
1751541575.1387336,images/image_1751541575.1387336.png,"[5.42933, 5.44268, 5.45705, 5.47001, 5.48293, 5.49544, 5.50923, 5.52106, 5.53199, 5.5436, 5.55495, 5.56462, 5.574, 5.58431, 5.59198, 5.59959, 5.60705, 5.61477, 5.62004, 5.6255, 5.63037, 5.6353, 5.63993, 5.64398, 5.64651, 5.64981, 5.65343, 5.65634, 5.65829, 5.65979, 5.66166, 5.6635, 5.66474, 5.66581, 5.66684, 5.66828, 5.66956, 5.6711, 5.67204, 5.67266, 5.67367, 5.67631, 5.68006, 5.68426, 5.69044, 5.6979, 5.70697, 5.71648, 5.72661, 5.73949]","[-0.6963, -0.71716, -0.73742, -0.75972, -0.78123, -0.80257, -0.82421, -0.84661, -0.86863, -0.89056, -0.91283, -0.93566, -0.95847, -0.98188, -1.00612, -1.02928, -1.05237, -1.07688, -1.10207, -1.12611, -1.15, -1.17432, -1.19925, -1.22327, -1.24707, -1.27144, -1.29574, -1.32096, -1.34636, -1.37015, -1.39352, -1.41799, -1.44372, -1.4692, -1.49274, -1.51759, -1.54361, -1.56892, -1.59271, -1.61721, -1.64309, -1.66897, -1.69323, -1.71716, -1.74171, -1.76561, -1.78912, -1.81172, -1.83425, -1.85574]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.9902998175815828, -0.9964084699635626, -1.009149373503121, -1.0157816246606999, -1.0313150550034493, -1.0428342280666116, -1.06185831691335, -1.0777408131064985, -1.0958922373272397, -1.1170107212763707, -1.1403981332530952, -1.1643091440054172, -1.1873474901317427, -1.2133528959864575, -1.2376129725891791, -1.2615239833415017, -1.2870057904206187, -1.3086478731453484, -1.3318607521968728, -1.352455637370406, -1.3716542591423435, -1.3889330187370874, -1.4049900478554356, -1.4208725440485839, -1.4365805073165328, -1.4529866022852793, -1.4660765716752369, -1.4753268167108067, -1.48335533126998, -1.4906857141283572, -1.4959217018843398, -1.5022048871915192, -1.5069172761719043, -1.5118041980774883, -1.5133749944042834, -1.5149457907310777, -1.5151203236562778, -1.5156439224318758, -1.5149457907310782, -1.50203035426632, -1.4756758825612055, -1.4362314414661337, -1.3941690064930703, -1.3459979191380271, -1.2985249634837812, -1.2482594810263443, -1.1986921302697056, -1.1459831868594768, -1.0906562495712564, -1.0379473061610276]"
